databaseID,temporalSubjectText,temporalSubjectURI
4542042,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542045,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542047,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542050,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542053,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542057,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542059,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542062,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542064,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542067,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542069,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542071,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542073,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542074,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542077,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542080,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542082,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542084,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542087,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542089,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542092,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542094,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542097,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542100,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542104,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542106,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542109,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542111,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542114,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542116,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542119,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542121,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542125,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542127,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542131,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542133,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542136,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542138,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542141,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542143,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542145,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542147,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542151,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542153,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542156,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542160,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542163,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542167,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542171,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542175,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542178,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542182,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542185,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542187,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542189,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542191,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542194,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542196,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542198,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542201,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542203,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542205,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4542895,"1780-1789",
4542917,"1780-1789",
4542968,"Siege, 1870-1871",
4542973,"Siege, 1870-1871",
4542975,"Siege, 1870-1871",
4542978,"Siege, 1870-1871",
4542981,"Siege, 1870-1871",
4543000,"1800-1899",
4543006,"1840-1849",
4543011,"1860-1869",
4543095,"Siege, 1870-1871",
4543825,"To 499",
4543895,"To 499",
4543899,"To 499",
4548653,"1700-1799",
4551338,"Civil War, 1861-1865",
4551350,"Civil War, 1861-1865",
4551359,"1890-1899",
4556204,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4558563,"To 499",
4561223,"1930-1939",
4564266,"1891-1900",
4564417,"1891-1900",
4564565,"1800-1899",
4564940,"1300-1399",
4564945,"1500-1599",
4564966,"1400-1499",
4565003,"1600-1699",
4565023,"1600-1699",
4565102,"1600-1699",
4565137,"1600-1699",
4565143,"1600-1699",
4565151,"1600-1699",
4565182,"1600-1699",
4565239,"Revolution, 1775-1783",
4565250,"Civil War, 1861-1865",
4565254,"Civil War, 1861-1865",
4565260,"Civil War, 1861-1865",
4565265,"Civil War, 1861-1865",
4565272,"Civil War, 1861-1865",
4566896,"To 499",
4567334,"Revolution, 1775-1783",
4567340,"Civil War, 1861-1865",
4567350,"Civil War, 1861-1865",
4567355,"Civil War, 1861-1865",
4567359,"Civil War, 1861-1865",
4567365,"Civil War, 1861-1865",
4567371,"Civil War, 1861-1865",
4567375,"Civil War, 1861-1865",
4567381,"Civil War, 1861-1865",
4567387,"Revolution, 1775-1783",
4567392,"Civil War, 1861-1865",
4567561,"1865",
4567606,"Civil War, 1861-1865",
4567610,"Civil War, 1861-1865",
4567622,"1860-1869",
4567653,"King William's War, 1689-1697",
4570878,"1900-1909",
4570882,"1900-1999",
4570901,"1900-1909",
4570938,"To 1899",
4570938,"1800-1899",
4570965,"1890-1899",
4570978,"1890-1899",
4581733,"1800-1899",
4581777,"1800-1899",
4581802,"1800-1899",
4581829,"1800-1899",
4581854,"1800-1899",
4581876,"1800-1899",
4581899,"1800-1899",
4581929,"1800-1899",
4581961,"1800-1899",
4581991,"1800-1899",
4582021,"1800-1899",
4582053,"1800-1899",
4592229,"To 500",
4592232,"To 500",
4592235,"To 500",
4592238,"To 500",
4592242,"To 500",
4592246,"To 500",
4592249,"To 500",
4592254,"To 500",
4592258,"To 500",
4592261,"To 500",
4592265,"To 500",
4592268,"To 500",
4592270,"To 500",
4592270,"To 499",
4592273,"To 500",
4592275,"To 500",
4592278,"To 500",
4592281,"To 500",
4592284,"To 500",
4592286,"To 500",
4592289,"To 500",
4592291,"To 500",
4592293,"To 500",
4592295,"To 500",
4592296,"To 500",
4592299,"To 500",
4592302,"To 500",
4592304,"To 500",
4592306,"To 500",
4592310,"To 500",
4592312,"To 500",
4592314,"To 500",
4592314,"To 499",
4592316,"To 500",
4592318,"To 500",
4592320,"To 500",
4592321,"To 500",
4592323,"To 500",
4592325,"To 500",
4592327,"To 500",
4592329,"To 500",
4592332,"To 500",
4592332,"Augustus, 30 B.C.-14 A.D",
4592332,"Hadrian, 117-138",
4592332,"Vespasian, 69-79",
4592334,"To 500",
4592337,"To 500",
4595427,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595437,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595441,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595444,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595448,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595457,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595544,"Nineteenth dynasty, ca.1320-1200 B.C",
4595547,"Nineteenth dynasty, ca.1320-1200 B.C",
4595550,"Nineteenth dynasty, ca.1320-1200 B.C",
4595554,"Nineteenth dynasty, ca.1320-1200 B.C",
4595557,"Nineteenth dynasty, ca.1320-1200 B.C",
4595561,"Nineteenth dynasty, ca.1320-1200 B.C",
4595567,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595570,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595573,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595576,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595580,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595583,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595586,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595589,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595592,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595596,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595599,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595602,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595605,"Eighteenth dynasty, ca. 1570-1320 B.C",
4595608,"Eighteenth dynasty, ca. 1570-1320 B.C",
4596068,"To 333 B.C",
4596435,"332-30 B.C",
4596448,"332-30 B.C",
4596451,"332-30 B.C",
4596455,"332-30 B.C",
4596460,"332-30 B.C",
4596464,"332-30 B.C",
4596467,"332-30 B.C",
4596470,"332-30 B.C",
4596471,"332-30 B.C",
4596474,"332-30 B.C",
4596477,"332-30 B.C",
4596479,"332-30 B.C",
4596481,"332-30 B.C",
4596484,"332-30 B.C",
4596487,"332-30 B.C",
4596492,"332-30 B.C",
4596496,"332-30 B.C",
4596499,"332-30 B.C",
4596502,"332-30 B.C",
4596505,"332-30 B.C",
4596508,"332-30 B.C",
4596511,"332-30 B.C",
4596515,"332-30 B.C",
4596518,"332-30 B.C",
4596521,"332-30 B.C",
4596525,"332-30 B.C",
4596528,"332-30 B.C",
4596531,"332-30 B.C",
4596536,"332-30 B.C",
4596539,"332-30 B.C",
4596543,"332-30 B.C",
4596546,"332-30 B.C",
4596549,"332-30 B.C",
4596552,"332-30 B.C",
4596555,"332-30 B.C",
4596558,"332-30 B.C",
4596561,"332-30 B.C",
4596566,"332-30 B.C",
4596569,"332-30 B.C",
4596572,"332-30 B.C",
4596575,"332-30 B.C",
4596579,"332-30 B.C",
4596582,"332-30 B.C",
4596585,"332-30 B.C",
4596591,"332-30 B.C",
4596595,"332-30 B.C",
4596598,"332-30 B.C",
4596603,"332-30 B.C",
4596606,"332-30 B.C",
4596612,"332-30 B.C",
4596616,"332-30 B.C",
4596622,"332-30 B.C",
4596627,"332-30 B.C",
4596630,"332-30 B.C",
4596633,"332-30 B.C",
4596636,"332-30 B.C",
4596639,"332-30 B.C",
4596642,"332-30 B.C",
4596645,"332-30 B.C",
4596649,"332-30 B.C",
4596652,"332-30 B.C",
4596656,"332-30 B.C",
4596662,"332-30 B.C",
4596667,"332-30 B.C",
4596671,"332-30 B.C",
4596676,"332-30 B.C",
4596679,"332-30 B.C",
4596685,"332-30 B.C",
4596690,"332-30 B.C",
4596693,"30 B.C.-640 A.D",
4596696,"30 B.C.-640 A.D",
4596700,"30 B.C.-640 A.D",
4596703,"30 B.C.-640 A.D",
4596706,"30 B.C.-640 A.D",
4596709,"30 B.C.-640 A.D",
4596712,"30 B.C.-640 A.D",
4596716,"30 B.C.-640 A.D",
4596720,"30 B.C.-640 A.D",
4596724,"30 B.C.-640 A.D",
4596727,"30 B.C.-640 A.D",
4596730,"30 B.C.-640 A.D",
4596733,"30 B.C.-640 A.D",
4596737,"30 B.C.-640 A.D",
4596740,"30 B.C.-640 A.D",
4596743,"30 B.C.-640 A.D",
4596746,"30 B.C.-640 A.D",
4596748,"30 B.C.-640 A.D",
4596751,"30 B.C.-640 A.D",
4596753,"30 B.C.-640 A.D",
4596756,"30 B.C.-640 A.D",
4596759,"30 B.C.-640 A.D",
4597092,"Demotic, ca. 650 B.C.-450 A.D",
4597096,"Demotic, ca. 650 B.C.-450 A.D",
4597099,"Demotic, ca. 650 B.C.-450 A.D",
4597103,"Demotic, ca. 650 B.C.-450 A.D",
4597106,"Demotic, ca. 650 B.C.-450 A.D",
4597109,"Demotic, ca. 650 B.C.-450 A.D",
4597112,"Demotic, ca. 650 B.C.-450 A.D",
4597115,"Demotic, ca. 650 B.C.-450 A.D",
4597117,"Demotic, ca. 650 B.C.-450 A.D",
4597119,"Demotic, ca. 650 B.C.-450 A.D",
4597123,"Demotic, ca. 650 B.C.-450 A.D",
4597127,"Demotic, ca. 650 B.C.-450 A.D",
4597132,"Demotic, ca. 650 B.C.-450 A.D",
4597137,"Demotic, ca. 650 B.C.-450 A.D",
4597142,"Demotic, ca. 650 B.C.-450 A.D",
4597146,"Demotic, ca. 650 B.C.-450 A.D",
4597149,"Demotic, ca. 650 B.C.-450 A.D",
4597152,"Demotic, ca. 650 B.C.-450 A.D",
4597155,"Demotic, ca. 650 B.C.-450 A.D",
4597158,"Demotic, ca. 650 B.C.-450 A.D",
4597161,"Demotic, ca. 650 B.C.-450 A.D",
4597163,"Demotic, ca. 650 B.C.-450 A.D",
4597167,"Demotic, ca. 650 B.C.-450 A.D",
4597169,"Demotic, ca. 650 B.C.-450 A.D",
4597172,"Demotic, ca. 650 B.C.-450 A.D",
4597175,"Demotic, ca. 650 B.C.-450 A.D",
4597177,"Demotic, ca. 650 B.C.-450 A.D",
4597180,"Demotic, ca. 650 B.C.-450 A.D",
4597182,"Demotic, ca. 650 B.C.-450 A.D",
4597185,"Demotic, ca. 650 B.C.-450 A.D",
4597189,"Demotic, ca. 650 B.C.-450 A.D",
4597193,"Demotic, ca. 650 B.C.-450 A.D",
4597196,"Demotic, ca. 650 B.C.-450 A.D",
4597199,"Demotic, ca. 650 B.C.-450 A.D",
4597202,"Demotic, ca. 650 B.C.-450 A.D",
4597205,"Demotic, ca. 650 B.C.-450 A.D",
4597208,"Demotic, ca. 650 B.C.-450 A.D",
4597210,"Demotic, ca. 650 B.C.-450 A.D",
4597214,"Demotic, ca. 650 B.C.-450 A.D",
4597216,"Demotic, ca. 650 B.C.-450 A.D",
4597221,"Demotic, ca. 650 B.C.-450 A.D",
4597225,"Demotic, ca. 650 B.C.-450 A.D",
4597229,"Demotic, ca. 650 B.C.-450 A.D",
4597233,"Demotic, ca. 650 B.C.-450 A.D",
4597237,"Demotic, ca. 650 B.C.-450 A.D",
4597251,"Demotic, ca. 650 B.C.-450 A.D",
4597254,"Demotic, ca. 650 B.C.-450 A.D",
4597257,"Demotic, ca. 650 B.C.-450 A.D",
4597260,"Demotic, ca. 650 B.C.-450 A.D",
4597264,"Demotic, ca. 650 B.C.-450 A.D",
4597353,"Demotic, ca. 650 B.C.-450 A.D",
4597816,"To 499",
4610764,"To 499",
4617405,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4617407,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4617612,"1930-1939",
4622370,"1800-1899",
4637523,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4637525,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637528,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637541,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4637539,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4637546,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4637549,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4637558,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4637560,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637563,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637565,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637568,"1700-1799",
4637571,"20th century","http://id.loc.gov/authorities/subjects/sh2002012476"
4637585,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637590,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637600,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637576,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637573,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637582,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637578,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637596,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637588,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637606,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4637610,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637593,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637598,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637603,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637612,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637617,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637620,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637630,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4637633,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4637639,"18th century",
4637656,"19th century",
4637661,"18th century",
4637667,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4663046,"Colonial period, ca. 1600-1775",
4872817,"Early accounts to 1600",
4873702,"1844-1915",
4873721,"Early accounts to 1600",
4873721,"Early works to 1800","http://id.loc.gov/authorities/subjects/sh99001366"
4873721,"16th century","http://id.loc.gov/authorities/subjects/sh2002012470"
4873721,"Pre-Linnean works",
4875287,"Spanish colony, 1540-1810",
4876939,"Taiping Rebellion, 1850-1864",
4876940,"Taiping Rebellion, 1850-1864",
4876941,"Taiping Rebellion, 1850-1864",
4876942,"Taiping Rebellion, 1850-1864",
4876943,"Taiping Rebellion, 1850-1864",
4876944,"Taiping Rebellion, 1850-1864",
4876945,"Taiping Rebellion, 1850-1864",
4876946,"Taiping Rebellion, 1850-1864",
4876947,"Taiping Rebellion, 1850-1864",
4876948,"Taiping Rebellion, 1850-1864",
4876949,"Taiping Rebellion, 1850-1864",
4876950,"Taiping Rebellion, 1850-1864",
4876951,"Taiping Rebellion, 1850-1864",
4876952,"Taiping Rebellion, 1850-1864",
4876953,"Taiping Rebellion, 1850-1864",
4876954,"Taiping Rebellion, 1850-1864",
4876955,"Taiping Rebellion, 1850-1864",
4876955,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4876956,"Taiping Rebellion, 1850-1864",
4876957,"Taiping Rebellion, 1850-1864",
4876958,"Taiping Rebellion, 1850-1864",
4876959,"Taiping Rebellion, 1850-1864",
4876960,"Taiping Rebellion, 1850-1864",
4876961,"Taiping Rebellion, 1850-1864",
4891049,"19th century",
4891050,"19th century",
4891051,"19th century",
4891052,"19th century",
4891053,"19th century",
4891054,"19th century",
4891056,"19th century",
4891057,"19th century",
4891058,"19th century",
4891059,"19th century",
4891060,"19th century",
4891062,"19th century",
4892442,"19th century",
4895073,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4895077,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4896658,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4896658,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4898227,"1920-1930",
4898342,"1600",
4898342,"1775",
4923427,"Siege, 1939",
4923428,"Siege, 1939",
4923429,"Siege, 1939",
4923430,"Siege, 1939",
4923431,"Siege, 1939",
4930972,"1912",
4935840,"To 1803",
4941588,"20th century",
4943982,"1880",
4943982,"1890",
4944227,"Revolution, 1775-1783",
4944227,"1775-1783",
4944329,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4944329,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4944384,"French and Indian War, 1754-1763",
4944391,"1783-1865",
4944808,"1878",
4947139,"Colonial period, ca. 1600-1775",
4947140,"Colonial period, ca. 1600-1775",
4947141,"Colonial period, ca. 1600-1775",
4947142,"Colonial period, ca. 1600-1775",
4947151,"Colonial period, ca. 1600-1775",
4947152,"Colonial period, ca. 1600-1775",
4947153,"Colonial period, ca. 1600-1775",
4947154,"Colonial period, ca. 1600-1775",
4953344,"Revolution, 1775-1783",
4956222,"Revolution, 1789-1799",
4956250,"Revolution, 1789-1799",
4956261,"Revolution, 1789-1799",
4956262,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4956288,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4956314,"Civil War, 1861-1865",
4956328,"Civil War, 1861-1865",
4956339,"Civil War, 1861-1865",
4956345,"Civil War, 1861-1865",
4956348,"Civil War, 1861-1865",
4956350,"Civil War, 1861-1865",
4956355,"Civil War, 1861-1865",
4956356,"Civil War, 1861-1865",
4956402,"Civil War, 1861-1865",
4956403,"Civil War, 1861-1865",
4956614,"Civil War, 1861-1865",
4963025,"1912",
4963026,"1912",
4963027,"1912",
4963523,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963524,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963526,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963529,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963530,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963531,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963532,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963534,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963536,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963550,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963552,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963562,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963564,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963568,"14th century","http://id.loc.gov/authorities/subjects/sh2002012457"
4963570,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963571,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963572,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963573,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963760,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963761,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963762,"Revolution, 1789-1799",
4963762,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963763,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963765,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963766,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963767,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963768,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4963769,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963773,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963774,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963775,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963904,"15th century","http://id.loc.gov/authorities/subjects/sh2002012469"
4963905,"15th century","http://id.loc.gov/authorities/subjects/sh2002012469"
4963913,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963914,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963915,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963917,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4963918,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966198,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4966200,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966201,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966203,"16th century","http://id.loc.gov/authorities/subjects/sh2002012470"
4966205,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4966208,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966209,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966210,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966211,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966212,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966216,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966218,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966219,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966221,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966431,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966435,"16th century","http://id.loc.gov/authorities/subjects/sh2002012470"
4966436,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4966437,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4966438,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4966443,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966993,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4966999,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967008,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967009,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967010,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967011,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967013,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967014,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967015,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967016,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967017,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967018,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967054,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967055,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967056,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967057,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967058,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967059,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967060,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967061,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967062,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967063,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967064,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967065,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967066,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967067,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967068,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967069,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967070,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967071,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967072,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967073,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967077,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967293,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967295,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967296,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967297,"16th century","http://id.loc.gov/authorities/subjects/sh2002012470"
4967301,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967303,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967304,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967305,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
